X,Y,OBJECTID,LGACode,StateCode,Prim_Name,Alt_Name,Functional,Type,Ownership,WardCode,GlobalID,lat,lon,icon_url
7.27578333491225,5.62673166508159,"5829","17003",IM,Umuezeala Owerre Primary Health Center,,Functional,Primary,National Primary Healthcare Development Agency,IMSEHM06,e2b22c29-40b6-4c71-8c04-5db688322f1a,5.630000000000000,7.280000000000000,./0.png
7.2529580017938,5.62269199858068,"5830","17003",IM,Umueleke Health Post,,Functional,Primary,National Primary Healthcare Development Agency,IMSEHM05,9dd3d539-4a40-4a03-8c7f-f850e548fdee,5.620000000000000,7.250000000000000,./0.png
7.26112511311802,5.64398430957668,"5846","17003",IM,Ibeama Ukwu Health Center,,Functional,Primary,National Primary Healthcare Development Agency,IMSEHM13,1469ce56-64b8-4127-a43a-3add633baf85,5.640000000000000,7.260000000000000,./0.png
7.2317769027706,5.62952857102908,"5847","17003",IM,Umueze Ii Health Center,,Functional,Primary,National Primary Healthcare Development Agency,IMSEHM05,d57e6a1f-d502-45e7-a031-3ef2ce173b40,5.630000000000000,7.230000000000000,./0.png
4.02576166956981,7.28051999839418,"5856","31026",OY,Akanran Primary Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OYSONA02,1c5f9ceb-5169-4484-b825-e9a9b46f79a0,7.280000000000000,4.030000000000000,./0.png
4.07248170256089,7.27386999839892,"5857","31026",OY,Adigun Primary Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OYSONA05,730d8cf2-e568-4ade-aa1c-a5f99d741359,7.270000000000000,4.070000000000001,./0.png
4.11917333586294,7.28423999818202,"5858","31026",OY,Butu Primary Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OYSONA04,c89a804d-6a52-4b2c-b817-1a04fa276c42,7.280000000000000,4.120000000000000,./0.png
4.02584166965602,7.22631999814768,"5860","31026",OY,Gbedun Maternity Center,Gbedun Primary Health Center,Functional,Primary,National Primary Healthcare Development Agency,OYSONA06,9d356257-5708-4045-86e8-7f61f1bbb86f,7.230000000000000,4.030000000000000,./0.png
3.97835666974649,7.33843499818533,"5871","31026",OY,Seminbio Comprehensive Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OYSONA08,94bb0406-2868-4c4f-bf0a-e13fb3a7d360,7.340000000000000,3.980000000000000,./0.png
3.96968667012854,7.34543833102428,"5881","31026",OY,Community Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OYSONA10,bc6abaa8-2563-4f32-9dda-493cc4c354db,7.350000000000000,3.970000000000000,./0.png
3.96198000270106,7.33958999838731,"5882","31026",OY,Aba Emu Primary Health Care,,Functional,Primary,National Primary Healthcare Development Agency,OYSONA10,a9e30dce-d470-4c49-b20f-46dfb3ce219f,7.340000000000000,3.960000000000000,./0.png
3.99972833601085,7.34015999859623,"5908","31026",OY,Kulodi Primary Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OYSONA02,ed00ddd5-b7e0-4f13-b785-11977680eabc,7.340000000000000,4.000000000000000,./0.png
4.070436670317,7.35098499867961,"5909","31026",OY,Badeku Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OYSONA01,e7ea1402-372d-492c-b76f-93646da01551,7.350000000000000,4.070000000000001,./0.png
4.03061167020195,7.34102166513195,"5911","31026",OY,Ajia Maternity Center,,Functional,Primary,National Primary Healthcare Development Agency,OYSONA01,4466adc0-a642-43e8-8d9a-0d65151ac3e4,7.340000000000000,4.030000000000000,./0.png
3.9598400029417,7.35238666582339,"5912","31026",OY,Alapafon Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OYSONA10,3f200447-02bc-4a46-8e8f-a53e19b48d24,7.350000000000000,3.960000000000000,./0.png
3.95257333602186,7.36672166498813,"5913","31026",OY,Community Health Center Gangansi,,Functional,Primary,National Primary Healthcare Development Agency,OYSONA11,a2726ef6-fc2a-4b5e-b6ad-6790c9f283db,7.370000000000000,3.950000000000000,./0.png
14.4676800008482,12.2700400004756,"5933","115",BR,Gubio Road Idp Camp Clinic,Dalori Health Clinic,Functional,Primary,National Primary Healthcare Development Agency,"11510",1e5aeec6-a5e6-441f-ad42-44a058638ff2,12.270000000000000,14.470000000000001,./0.png
14.6197821010574,12.1347911000351,"5935","115",BR,Kumaga Health Clinic,,Functional,Primary,National Primary Healthcare Development Agency,"11504",01fb9dcf-06d9-466c-af9f-c9176ca4fdc6,12.130000000000001,14.619999999999999,./0.png
14.5351750008327,12.2872210004813,"5936","115",BR,Sigal Health Clinic,,Functional,Primary,National Primary Healthcare Development Agency,"11509",21181bdc-8757-49ba-9a21-10dc13fe1076,12.289999999999999,14.539999999999999,./0.png
14.4621300012162,12.2691099998565,"5937","115",BR,Rann Primary Health Clinic,,Functional,Primary,National Primary Healthcare Development Agency,"11510",888df406-5b1d-45c6-90ca-3209fb9d7006,12.270000000000000,14.460000000000001,./0.png
14.3987600007991,11.9604900003897,"5938","115",BR,Jarawa Dispensary,,Functional,Primary,National Primary Healthcare Development Agency,"11503",96cb1734-e109-4ea4-9baa-a8f968ab4add,11.960000000000001,14.400000000000000,./0.png
14.6352200008933,11.9178799995312,"5939","115",BR,Jilbe Health Clinic,,Functional,Primary,National Primary Healthcare Development Agency,"11502",51e094a7-541f-4ade-8204-c6eb53d43a83,11.920000000000000,14.640000000000001,./0.png
14.3585460016297,12.3613089996573,"5942","115",BR,Wunbi Health Clinic,,Functional,Primary,National Primary Healthcare Development Agency,"11510",493c8e2d-cf23-459d-b0f2-e309a0bf18b8,12.359999999999999,14.359999999999999,./0.png
14.4273700008472,12.105859999741,"5943","115",BR,Sabkura Health Clinic,,Functional,Primary,National Primary Healthcare Development Agency,"11505",94621a03-5bc7-4265-a1e1-74de873fde5b,12.109999999999999,14.430000000000000,./0.png
14.4295300015308,12.2982799996574,"5944","115",BR,Tilam Health Clinic,,Functional,Primary,National Primary Healthcare Development Agency,"11510",19f28a12-9dd9-4b2a-a64d-c8f4b5eb5b6e,12.300000000000001,14.430000000000000,./0.png
14.4528900013904,11.9986100001344,"5945","115",BR,Minsherde Health Clinic,,Functional,Primary,National Primary Healthcare Development Agency,"11506",b0c9b999-218a-4ce8-95b6-0ffde225b55a,12.000000000000000,14.449999999999999,./0.png
14.4640400011619,12.0802100003884,"5946","115",BR,Kala Health Clinic,,Functional,Primary,National Primary Healthcare Development Agency,"11505",e36ab69f-4b74-41cd-85b8-e45bc6fbb122,12.080000000000000,14.460000000000001,./0.png
14.5680300014846,11.9981200000206,"5947","115",BR,Koma Kaudi Health Clinic,,Functional,Primary,National Primary Healthcare Development Agency,"11508",29b45d90-b19c-402f-8c68-4bec357a7c8b,12.000000000000000,14.570000000000000,./0.png
14.6204200009765,12.1356100002073,"5948","115",BR,Daima Dispensary,,Functional,Primary,National Primary Healthcare Development Agency,"11504",ea340037-50b5-4221-9601-0c9da59b82c3,12.140000000000001,14.619999999999999,./0.png
4.54713783494406,7.49565298460473,"5965","30011",OS,Eleyele Primary Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OSSICL02,1a6d105c-b769-4268-9823-fb0dc16147fd,7.500000000000000,4.550000000000000,./0.png
4.56047904277024,7.48428343423796,"5966","30011",OS,Enuwa Comprehensive Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OSSICL04,fc560d7f-6a2b-41c2-8f2b-15131998780c,7.480000000000000,4.560000000000000,./0.png
4.5165714928908,7.52082224955937,"5976","30011",OS,Oau Complex Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OSSICL01,1245f643-5e23-4f8e-987b-74ee8efd7261,7.520000000000000,4.520000000000000,./0.png
4.5640978850056,7.48835087539896,"5999","30011",OS,Ido Primary Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OSSICL11,9c39d3fc-cc9e-4d5d-af93-58772b423d67,7.490000000000000,4.560000000000000,./0.png
4.51569783480627,7.6032479848441,"6000","30011",OS,Tonkere Ayetoro Community Primary Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OSSICL06,df686d39-fe3a-4b86-ae16-314496ae0821,7.600000000000000,4.520000000000000,./0.png
4.1951658113159,7.2744425976563,"6101","30022",OS,Davidson Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OSSISO11,c4281bb6-4a0f-46d1-aa67-908eafcff019,7.270000000000000,4.200000000000000,./0.png
4.17754810053858,7.34343206856327,"6102","30022",OS,Maaninu Maternity Center Ikoyi,,Functional,Primary,National Primary Healthcare Development Agency,OSSISO01,18c25ea1-a3e8-4b46-a36f-e6d8e01bd238,7.340000000000000,4.180000000000000,./0.png
4.18189833621201,7.33979999819876,"6107","30022",OS,Elekan Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OSSISO01,29ed4cef-fe58-4bce-a732-83bf14bc561f,7.340000000000000,4.180000000000000,./0.png
4.28433283493515,7.28812298480877,"6109","30022",OS,Ayepe Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OSSISO05,b9d3127b-2a7b-4239-931c-49f721a5dcb6,7.290000000000000,4.280000000000000,./0.png
4.18495833611794,7.22109499822695,"6111","30022",OS,Oloro Ikoy Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OSSISO11,2f10e934-d31e-4233-a26f-98f3bba69d98,7.220000000000000,4.180000000000000,./0.png
4.24085667004892,7.25384499855429,"6112","30022",OS,Awala Primary Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OSSISO04,1a6eb7e2-00e3-4bef-87bd-d69754f56593,7.250000000000000,4.240000000000000,./0.png
4.18371333626268,7.23337333150903,"6113","30022",OS,Oranran Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OSSISO11,ddf85817-a03b-4d16-be1d-5bb75762828a,7.230000000000000,4.180000000000000,./0.png
4.21859666965335,7.23267999828128,"6116","30022",OS,Mowo Oba Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OSSISO04,81d8581f-de1e-4a0f-9771-f1f16e09edf4,7.230000000000000,4.220000000000000,./0.png
4.250028260249,7.30718198418479,"6123","30022",OS,Oosa Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OSSISO05,b72bf037-8b0a-40fe-97a2-8fd07483199c,7.310000000000000,4.250000000000000,./0.png
4.17772833636834,7.34882999823566,"6124","30022",OS,Isokan Maternity Center,,Functional,Primary,National Primary Healthcare Development Agency,OSSISO08,69c1d026-b18b-4952-92c1-bf0ab98e709c,7.350000000000000,4.180000000000000,./0.png
4.25899166997567,7.26174833153078,"6128","30022",OS,Arifanla Health Post,,Functional,Primary,National Primary Healthcare Development Agency,OSSISO04,8e6fd16a-da4c-499b-a7e7-accedb1aed7c,7.260000000000000,4.260000000000000,./0.png
4.18959063966813,7.34858237980378,"6130","30022",OS,Oke Alpha Primary Health Center,,Functional,Primary,National Primary Healthcare Development Agency,OSSISO03,50221782-9224-4b40-ad2c-1a90df7f36c4,7.350000000000000,4.190000000000002,./0.png
7.8299333351703,4.53669499805059,"6135","3008",AK,Atabrikan Health Post,,Functional,Primary,National Primary Healthcare Development Agency,AKSPNG08,34b7d931-0cb1-4b0f-b120-9fecd8d28859,4.540000000000000,7.830000000000000,./0.png
7.99023500142904,4.54546499870975,"6136","3008",AK,Inua Iyiet Ikot Health Post,,Functional,Primary,National Primary Healthcare Development Agency,AKSPNG05,b51ff165-2448-49e1-924b-706e604a67a7,4.550000000000000,7.990000000000000,./0.png
7.96668666914783,4.57161833151894,"6144","3008",AK,Adaha Esuk Health Post,,Functional,Primary,National Primary Healthcare Development Agency,AKSPNG07,586c08a6-7272-4fa9-8771-a6ff71cb52b7,4.570000000000000,7.970000000000000,./0.png
7.96230990167653,4.58294579810873,"6145","3008",AK,Esit Urua Health Post,,Functional,Primary,National Primary Healthcare Development Agency,AKSPNG07,171936c2-6835-4589-a5da-17655bd4f934,4.580000000000000,7.960000000000000,./0.png
3.70130000293747,11.553100000275,"6154","505",KB,Gendene Primary Health Center,,Functional,Primary,National Primary Healthcare Development Agency,"50504",d2338756-f9ee-40e3-86c3-017f72f08c54,11.550000000000001,3.700000000000000,./0.png
3.54771000319451,11.3922216697437,"6155","505",KB,Sambe Health Post,,Functional,Primary,National Primary Healthcare Development Agency,"50503",c43a91aa-7036-45ad-bdef-8a9ebb505de0,11.390000000000001,3.550000000000000,./0.png
3.59825500303827,11.6581300000504,"6157","505",KB,Tugar Kungi Dispensary,,Unknown,Primary,National Primary Healthcare Development Agency,"50508",633a95ad-3eb6-4ba0-9e6e-67dea14e7100,11.660000000000000,3.600000000000000,./0.png
3.56850000324911,11.4634399997329,"6158","505",KB,Gidan Zana Health Post,,Functional,Primary,National Primary Healthcare Development Agency,"50503",8f04ac2c-6bad-487f-a426-c2fbae78dd59,11.460000000000001,3.570000000000000,./0.png
3.8694307739034,11.0791056013729,"6159","505",KB,Bakin Ruwa Health Post,,Functional,Primary,National Primary Healthcare Development Agency,"50505",1f3bcd30-f3cb-4ba6-b659-4b51fb50227c,11.080000000000000,3.870000000000000,./0.png
3.69947700340609,11.5497679995024,"6160","505",KB,Illo General Hospital,,Functional,Secondary,National Primary Healthcare Development Agency,"50504",ee3da61c-6bfe-42c0-a8a5-98138f38f41a,11.550000000000001,3.700000000000000,./1.png
3.74671000339009,11.203351999872,"6161","505",KB,Sabon Mahuta Dispensary,,Unknown,Primary,National Primary Healthcare Development Agency,"50503",ef80bbc5-3748-44ba-93c1-03a02eddf660,11.199999999999999,3.750000000000000,./0.png
3.8482570034658,11.5533340002732,"6162","505",KB,Sabon Gari Primary Health Center,,Unknown,Primary,National Primary Healthcare Development Agency,"50504",c523d360-547b-4312-9218-a3bccbe86fca,11.550000000000001,3.850000000000000,./0.png
3.54771100323847,11.2894360000813,"6163","505",KB,Sanji Health Post,,Unknown,Primary,National Primary Healthcare Development Agency,"50503",527b4bce-380a-4955-947e-6340d8093c3c,11.289999999999999,3.550000000000000,./0.png
3.63751300308457,11.6252489999795,"6164","505",KB,Kasati Primary Health Center,,Unknown,Primary,National Primary Healthcare Development Agency,"50508",6a990405-d6fe-4020-a272-20ab12ff2f10,11.630000000000001,3.640000000000000,./0.png
3.71762600307009,11.1648010000286,"6165","505",KB,Tsamiya Health Post,,Unknown,Primary,National Primary Healthcare Development Agency,"50503",a7cbdc69-a839-48e5-8962-bc8110f8584a,11.160000000000000,3.720000000000000,./0.png
3.80642000319905,11.560483329954,"6167","505",KB,Gesharau Health Post,,Functional,Primary,National Primary Healthcare Development Agency,"50508",759e6975-0f09-4060-b957-99b642841f3b,11.560000000000000,3.810000000000000,./0.png
3.86719600358551,11.0776520001696,"6168","505",KB,Maje Dispensary,Primary Health Center Tsamiya,Unknown,Primary,National Primary Healthcare Development Agency,"50505",3d99f1c2-7c37-4cb7-af0c-1c7c6388b6fd,11.080000000000000,3.870000000000000,./0.png
3.85815970919838,11.0817195069811,"6169","505",KB,Tungar Fata Health Post,,Functional,Primary,National Primary Healthcare Development Agency,"50505",91f3d580-2d90-4daa-890e-a1471478e31d,11.080000000000000,3.860000000000000,./0.png
3.6725200031461,11.4687989995525,"6170","505",KB,T Kwallo Primary Health Center,,Unknown,Primary,National Primary Healthcare Development Agency,"50504",9b6725fa-88f0-419d-9ae6-68d443c62622,11.470000000000001,3.670000000000000,./0.png
3.71372300295462,11.4860150002766,"6171","505",KB,Kali Primary Health Center,,Unknown,Primary,National Primary Healthcare Development Agency,"50504",8cfbaa42-834f-4cd4-b2c7-bc650e5de290,11.490000000000000,3.710000000000000,./0.png
3.61979200335711,11.2361509997583,"6172","505",KB,Taukin Simiti Dispensary,,Unknown,Primary,National Primary Healthcare Development Agency,"50503",0c541daf-f99c-4f14-8a7b-2fb640c59ce6,11.240000000000000,3.620000000000000,./0.png
3.61669000330841,11.6389430001628,"6173","505",KB,Lolo Primary Health Center,,Functional,Primary,National Primary Healthcare Development Agency,"50508",2ed22f23-069f-4a94-a279-f05c6af5565e,11.640000000000001,3.620000000000000,./0.png
3.55324989354964,11.5474259076885,"6174","505",KB,Feza Health Post,,Functional,Primary,National Primary Healthcare Development Agency,"50508",036b4256-e5e1-417c-b076-dabf2d00f41a,11.550000000000001,3.550000000000000,./0.png
4.10271000320758,11.4880709997603,"6176","505",KB,Kalial Primary Health Center,,Unknown,Primary,National Primary Healthcare Development Agency,"50502",05bfcbe0-0cfe-4729-a052-15432ae1c5f0,11.490000000000000,4.100000000000000,./0.png
4.19099950524523,11.5213129391362,"6177","505",KB,Maidahini Health Post,,Functional,Primary,National Primary Healthcare Development Agency,"50506",99021386-7244-4ac5-8130-9dc816529ebb,11.520000000000000,4.190000000000002,./0.png
3.96188600310649,11.1038869995256,"6179","505",KB,Bakin Ruwa Dispensary,,Unknown,Primary,National Primary Healthcare Development Agency,"50505",a421cfa7-575c-4348-9987-16a0a1a5d945,11.100000000000000,3.960000000000000,./0.png
4.03360400358203,11.4610949995084,"6180","505",KB,Raha Health Post,,Unknown,Primary,National Primary Healthcare Development Agency,"50505",95eea708-5a03-47c8-8839-4fa361518eb3,11.460000000000001,4.030000000000000,./0.png
4.07755900348935,11.2192890000708,"6181","505",KB,Yabusa Dispensary,,Unknown,Primary,National Primary Healthcare Development Agency,"50505",117a4a8c-3109-41d3-b85d-3f89a2b3d0af,11.220000000000001,4.080000000000000,./0.png
4.12468400299604,11.1870340000906,"6182","505",KB,Kaoje General Hospital,,Functional,Secondary,National Primary Healthcare Development Agency,"50505",2f1e56e3-ca82-4cb8-9ac4-e51bb318731e,11.190000000000000,4.120000000000000,./1.png
4.13903500290034,11.6551639999639,"6183","505",KB,Maitambari Dispensary,,Unknown,Primary,National Primary Healthcare Development Agency,"50510",f021484a-1a35-446e-8dcb-79c2a0ebb4bd,11.660000000000000,4.140000000000000,./0.png
4.21838500278178,11.5559379998468,"6184","505",KB,Kongoi Dispensary,,Unknown,Primary,National Primary Healthcare Development Agency,"50510",32689fb7-878a-4278-a32c-ac2b3152ee24,11.560000000000000,4.220000000000000,./0.png
4.35203300290256,11.4670219994404,"6185","505",KB,Geza Dispensary,,Unknown,Primary,National Primary Healthcare Development Agency,"50509",39ce442b-2021-46f3-9a9d-bee8d2956f23,11.470000000000001,4.350000000000000,./0.png
4.37854500332389,11.4334780002717,"6186","505",KB,Matsinkai Primary Health Center,,Unknown,Primary,National Primary Healthcare Development Agency,"50509",0e97caa7-a6b5-4d76-b48e-da51b29b1541,11.430000000000000,4.380000000000000,./0.png
4.11012500340625,11.4030350002169,"6187","505",KB,Gwamba Primary Health Center,,Functional,Primary,National Primary Healthcare Development Agency,"50505",a0e556ab-ba4d-4aef-a4f0-f78ab5d22b05,11.400000000000000,4.110000000000001,./0.png
4.15914100288144,11.3319809997487,"6188","505",KB,Gendene Primary Health Clinic,,Unknown,Primary,National Primary Healthcare Development Agency,"50505",d89307e6-bf2f-411c-a36b-2f8343210f79,11.330000000000000,4.160000000000000,./0.png
4.25406594489427,11.5232142588267,"6191","505",KB,Sharabi Health Post,Kwangwai Health Post,Functional,Primary,National Primary Healthcare Development Agency,"50506",cf5e5920-587c-4833-bf03-3f2d06ec702f,11.520000000000000,4.250000000000000,./0.png
4.23093920309209,11.4068915998204,"6192","505",KB,Garin Gidi Health Post,,Functional,Primary,National Primary Healthcare Development Agency,"50501",68d51e75-9fe8-4a33-a196-e613f223e9af,11.410000000000000,4.230000000000002,./0.png
4.24201900357398,11.0703299997585,"6193","505",KB,Lafagu Gantehealth Post,Tungan Lawal Health Post,Unknown,Primary,National Primary Healthcare Development Agency,"50507",f3a475ba-90b5-4b22-a863-20ac4bc0d6ab,11.070000000000000,4.240000000000000,./0.png
4.14529500289572,11.5273000002925,"6194","505",KB,Kwasara Primary Health Center,,Unknown,Primary,National Primary Healthcare Development Agency,"50511",45780fc8-d608-4e14-9396-35b8810751b0,11.529999999999999,4.150000000000001,./0.png
4.12909225663669,11.3548720391472,"6196","505",KB,Kawara Mdg Clinic,,Functional,Primary,National Primary Healthcare Development Agency,"50505",d2465b0e-ea99-46d0-a5e2-08d24c37b81a,11.350000000000000,4.130000000000000,./0.png
4.02918100285652,11.1950659999704,"6197","505",KB,Dirinna Dispensary,,Unknown,Primary,National Primary Healthcare Development Agency,"50505",cc4edc9c-0ee9-4585-938a-32136fb237d4,11.199999999999999,4.030000000000000,./0.png
4.14137600293368,11.4627830000094,"6198","505",KB,B Doma Health Post,,Unknown,Primary,National Primary Healthcare Development Agency,"50502",8be47729-ed36-48fd-81fe-46a2ec726ea9,11.460000000000001,4.140000000000000,./0.png
4.20317900302157,11.2152279998545,"6199","505",KB,Ganten Tudu Dispensary,,Unknown,Primary,National Primary Healthcare Development Agency,"50507",923686f3-87f9-4fea-8958-4e4d66903abc,11.220000000000001,4.200000000000000,./0.png
4.21042400348332,11.5713880000698,"6200","505",KB,Sabo Gari Dispensary,,Unknown,Primary,National Primary Healthcare Development Agency,"50510",8e470005-4057-4c02-8c3a-4298ad26d118,11.570000000000000,4.210000000000000,./0.png
4.23751500362336,11.4135030000188,"6201","505",KB,Bagudo General Hospital,,Functional,Secondary,National Primary Healthcare Development Agency,"50501",bf279767-73e3-42ea-8bc7-781830ed092b,11.410000000000000,4.240000000000000,./1.png
4.25261500298085,11.2155870002223,"6202","505",KB,Gante Fadama Health Post,,Unknown,Primary,National Primary Healthcare Development Agency,"50507",6e12743f-766b-41f6-9df1-63644616044a,11.220000000000001,4.250000000000000,./0.png
4.30596900285369,11.1635379993426,"6203","505",KB,Lafagu Primary Health Center,,Unknown,Primary,National Primary Healthcare Development Agency,"50507",42292fbb-2555-4cef-a892-369bfb17e0a5,11.160000000000000,4.310000000000000,./0.png
4.11911000316492,11.5675959996685,"6204","505",KB,Mado Dispensary,,Unknown,Primary,National Primary Healthcare Development Agency,"50511",17733d4b-a575-4921-9b95-7b35a2c25048,11.570000000000000,4.120000000000000,./0.png
4.1206990035965,11.5636019998438,"6205","505",KB,Zagga Primary Health Center,,Functional,Primary,National Primary Healthcare Development Agency,"50511",210b5ce8-b22e-42b2-a11e-6292cfdf81f6,11.560000000000000,4.120000000000000,./0.png
4.17935400330665,11.3586989997942,"6206","505",KB,Tuga Health Clinic,,Unknown,Primary,National Primary Healthcare Development Agency,"50501",51dbdbe8-f693-42a6-be32-3585a6c8e138,11.359999999999999,4.180000000000000,./0.png
4.25882300328466,11.5253850001141,"6207","505",KB,Lani Health Post,,Unknown,Primary,National Primary Healthcare Development Agency,"50506",a2c92b57-3abb-4d94-8617-d092e0373fe6,11.529999999999999,4.260000000000000,./0.png
4.20148700324387,11.6183100001375,"6208","505",KB,Sharabi Dispensary,,Unknown,Primary,National Primary Healthcare Development Agency,"50510",f50ca255-e2df-4d03-81b0-917b75288132,11.619999999999999,4.200000000000000,./0.png
4.22101834093637,11.4026508422141,"6209","505",KB,Bani Health Post,,Functional,Primary,National Primary Healthcare Development Agency,"50501",35b02c06-9b3b-4c21-bf45-f6020d75fc08,11.400000000000000,4.220000000000000,./0.png
5.66936833611665,8.62553333193366,"6219","24016",KW,Gadaworo Health Post,,Functional,Primary,National Primary Healthcare Development Agency,KWSPTG04,8da87089-fc0b-4af2-b6bf-bc56ad8564c9,8.630000000000004,5.670000000000000,./0.png
5.86910666983474,8.71477833222937,"6239","24016",KW,Fey Dispensary,,Functional,Primary,National Primary Healthcare Development Agency,KWSPTG02,2ace6c3d-b4e4-4d6f-a19b-273dede9053f,8.710000000000004,5.870000000000000,./0.png
12.5367710013973,12.4454930003833,"6255","120",BR,Ngubala Health Clinic,,Unknown,Primary,National Primary Healthcare Development Agency,"12011",0ed03809-a159-4415-aeec-d5435306d223,12.449999999999999,12.539999999999999,./0.png
12.6788370012201,12.3803980004342,"6256","120",BR,Ngamma Health Center,,Functional,Primary,National Primary Healthcare Development Agency,"12010",5324a3ac-58ff-4fd3-aae6-8cdbc4689192,12.380000000000001,12.680000000000000,./0.png
12.9517400010483,11.9990400001843,"6260","120",BR,Hoyo Health Center,,Functional,Primary,National Primary Healthcare Development Agency,"12006",34620743-2bcc-46cf-b585-488bd3c0bf8c,12.000000000000000,12.949999999999999,./0.png
12.7365090014732,12.2493790000806,"6261","120",BR,Ardoram Dispensary,,Functional,Primary,National Primary Healthcare Development Agency,"12001",dba5a361-8cbf-4167-83b6-e9259ca33412,12.250000000000000,12.740000000000000,./0.png
12.9628430013506,12.157054999908,"6262","120",BR,Abacha Fandiri Dispensary,,Unknown,Primary,National Primary Healthcare Development Agency,"12012",9f7fd1e0-9010-4418-a6f2-8cb22d6594a3,12.160000000000000,12.960000000000001,./0.png
13.0730240011862,12.137996999677,"6263","120",BR,Karnowa Health Post,,Unknown,Primary,National Primary Healthcare Development Agency,"12005",c6197b05-5e72-4912-b6a3-244a961fa3b0,12.140000000000001,13.070000000000000,./0.png
12.580936001105,12.272801000112,"6265","120",BR,Borno Yesu Health Center,,Functional,Primary,National Primary Healthcare Development Agency,"12003",a40d5fba-c6e7-4dc5-aaf6-f3aa1dfdc3fd,12.270000000000000,12.580000000000000,./0.png
12.773938331766,12.0838332996733,"6268","120",BR,Kaijiya Dispensary,,Functional,Primary,National Primary Healthcare Development Agency,"12013",fb12ca66-b9cb-47d8-8591-c038baa3b650,12.080000000000000,12.770000000000000,./0.png
12.8274000011779,12.1130999999769,"6269","120",BR,Magumeri Maternal and Child Health Clinic,,Functional,Primary,National Primary Healthcare Development Agency,"12013",5f3847d3-faaf-42fb-9062-975977489898,12.109999999999999,12.830000000000000,./0.png
13.1042700013843,12.2498949995913,"6270","120",BR,Gajigana Dispensary,,Unknown,Primary,National Primary Healthcare Development Agency,"12005",9606fce0-b208-4d77-a0b8-3ba6767cc7eb,12.250000000000000,13.100000000000000,./0.png
12.7658320011251,12.2431410001954,"6271","120",BR,Furram Dispensary,,Functional,Primary,National Primary Healthcare Development Agency,"12004",7abc9b85-fa36-40f7-b3ac-bd0fe7deeb83,12.240000000000000,12.770000000000000,./0.png
12.8892500016447,12.0431199995859,"6272","120",BR,Chinguwa Health Clinic,,Functional,Primary,National Primary Healthcare Development Agency,"12006",5e1f2911-7013-47ae-860f-f5c5faed8151,12.039999999999999,12.890000000000001,./0.png
12.7846250017187,12.291509000388,"6273","120",BR,Madamari Primary Health Center,,Unknown,Primary,National Primary Healthcare Development Agency,"12004",76306a7b-c3da-42c3-b035-d1a255e84932,12.289999999999999,12.779999999999999,./0.png
13.2265358012903,11.9486599998367,"6275","113",BR,Khadammari Health Clinic,,Functional,Primary,National Primary Healthcare Development Agency,"11308",cb4928ed-a2dd-48b4-83a7-d8a6a0b3d27f,11.949999999999999,13.230000000000000,./0.png
13.179720001288,11.8777800002107,"6276","113",BR,Madinatu Idp Camp,,Functional,Primary,National Primary Healthcare Development Agency,"11311",82b45caa-1e8c-4863-b056-bc10d0103af9,11.880000000000001,13.180000000000000,./0.png
13.2240400018477,11.7802700001053,"6280","113",BR,Dalori Idp Camp Clinic B,,Functional,Secondary,National Primary Healthcare Development Agency,"11309",48d49463-c358-42cb-9db1-1729b85a42dd,11.779999999999999,13.220000000000001,./1.png
13.1114700015614,11.9043400001601,"6282","113",BR,Maimalar Cantonment Mrs Health Post,,Functional,Primary,National Primary Healthcare Development Agency,"11310",3cf29979-85f7-4c8e-8c5d-5ebb1921db54,11.900000000000000,13.109999999999999,./0.png
13.1864810010069,11.8340429995402,"6283","113",BR,Maimusari Primary Health Center,,Functional,Primary,National Primary Healthcare Development Agency,"11301",b631bf53-5b76-4946-a45d-88795532230e,11.830000000000000,13.190000000000000,./0.png
13.1444160010158,12.1421159998691,"6286","113",BR,Tuba Lawanti Health Post,,Functional,Primary,National Primary Healthcare Development Agency,"11304",6f60010f-cfd3-48cc-b171-919166863170,12.140000000000001,13.140000000000001,./0.png
